# index, as_id, _pos
2932,7512,"array([3.75418243, 5.61390196])"
2933,2933,"array([3.07027392, 5.53994994])"
2934,5726,"array([3.1682886 , 5.26628312])"
2935,5727,"array([3.4811198 , 5.67873967])"
2936,7513,"array([3.64516841, 5.73858334])"
2937,7514,"array([3.88188061, 5.64851574])"
2938,5730,"array([3.45838894, 5.98352285])"
2939,7515,"array([3.38462757, 5.53369256])"
2940,8413,"array([3.20013704, 5.77438449])"
2941,2941,"array([3.24294916, 5.59267875])"
2942,10790,"array([2.89860369, 5.18587741])"
2943,7518,"array([3.57460848, 5.54321048])"
2944,7519,"array([3.59617167, 5.64083333])"
2945,5736,"array([3.38963412, 5.88364128])"
2946,5737,"array([2.89258845, 5.58366583])"
2947,5738,"array([3.10686953, 5.5384152 ])"
2948,5739,"array([2.74532104, 5.92220573])"
2949,10689,"array([3.23921953, 5.38295518])"
2950,7521,"array([3.52924102, 5.57644171])"
2951,5742,"array([3.47711283, 5.81800589])"
2952,5743,"array([3.4313946 , 5.86633405])"
2953,10690,"array([3.44825042, 5.75696143])"
2954,5745,"array([3.82803447, 5.41054569])"
2955,5746,"array([3.02767656, 6.01092221])"
2956,8417,"array([3.91640598, 5.48671947])"
2957,10839,"array([2.77127335, 5.7789535 ])"
2958,5749,"array([3.18718532, 5.27069288])"
2959,5750,"array([2.85772   , 5.34881557])"
2960,7525,"array([3.7253112 , 5.64219897])"
2961,7526,"array([3.46677965, 5.68666966])"
2962,7527,"array([3.67118954, 5.74143442])"
2963,5754,"array([3.35418689, 5.33644569])"
2964,5755,"array([2.52221018, 5.18070679])"
2965,5756,"array([2.99132332, 5.43487211])"
2966,2966,"array([2.86333526, 5.81567947])"
2967,8419,"array([3.76912246, 5.17198168])"
2968,10501,"array([3.27005551, 5.96210165])"
2969,8421,"array([3.7105423, 4.8839466])"
2970,5760,"array([2.9710217 , 5.65119117])"
2971,5761,"array([3.06088536, 5.61006936])"
2972,5762,"array([3.24819713, 5.33011373])"
2973,5763,"array([2.99157068, 5.40563065])"
2974,7531,"array([3.67974996, 5.79958129])"
2975,5765,"array([2.8149889 , 5.02965022])"
2976,8422,"array([3.46939957, 5.12371889])"
2977,5767,"array([2.77622036, 5.47100677])"
2978,5768,"array([3.00425727, 5.25207498])"
2979,5769,"array([3.31643654, 5.45274821])"
2980,7533,"array([3.7125514 , 6.17267628])"
2981,5771,"array([3.01514525, 5.64081452])"
2982,5772,"array([3.39325096, 5.42918466])"
2983,5773,"array([3.25851988, 5.77217125])"
2984,5774,"array([3.26944929, 5.90840877])"
2985,7534,"array([3.76205876, 6.13573157])"
2986,8423,"array([3.50178641, 4.94288554])"
2987,8424,"array([4.06998755, 5.30414137])"
2988,5778,"array([3.09141362, 5.45788362])"
2989,5779,"array([3.15687368, 5.58844269])"
2990,8425,"array([3.61688753, 5.87104154])"
2991,10692,"array([3.08444484, 5.48240513])"
2992,10792,"array([2.82126651, 5.36722813])"
2993,7540,"array([3.89282981, 5.80710089])"
2994,7541,"array([3.54098853, 5.86727664])"
2995,10504,"array([2.96388759, 5.84485603])"
2996,5786,"array([3.75013401, 5.44050675])"
2997,7543,"array([3.94728972, 5.74949953])"
2998,5788,"array([3.0851338 , 5.93078666])"
2999,5789,"array([3.4008212 , 5.79802219])"
3000,5790,"array([2.98558713, 5.75760904])"
3001,7544,"array([3.52946169, 6.02382887])"
3002,5792,"array([3.13743884, 5.79586703])"
3003,7545,"array([3.79327357, 5.87865196])"
3004,5794,"array([3.34320219, 5.80333683])"
3005,10505,"array([3.64674924, 5.41206215])"
3006,10506,"array([2.93718849, 5.64319643])"
3007,8431,"array([3.44087156, 5.4830825 ])"
3008,5798,"array([3.38535713, 5.56221677])"
3009,10507,"array([2.99041868, 5.86405951])"
3010,10694,"array([3.05564675, 5.54624257])"
3011,8434,"array([3.55044647, 4.9384363 ])"
3012,10695,"array([3.43854924, 5.97002278])"
3013,10696,"array([3.3481496 , 5.61388123])"
3014,8437,"array([3.422791  , 4.92525412])"
3015,10793,"array([3.53735965, 5.80282253])"
3016,7556,"array([3.8808594 , 5.96362235])"
3017,7557,"array([3.4260849 , 5.92687665])"
3018,7558,"array([3.47865887, 6.10938729])"
3019,7559,"array([3.40375706, 5.93939223])"
3020,8439,"array([4.02561393, 5.26383347])"
3021,7561,"array([3.37944752, 6.12252504])"
3022,7562,"array([3.4715947 , 6.14123134])"
3023,7563,"array([3.87715261, 5.60333126])"
3024,7564,"array([3.63134096, 6.39584982])"
3025,7565,"array([3.66672442, 5.2841685 ])"
3026,7566,"array([3.80831285, 5.98099651])"
3027,7567,"array([3.83847578, 5.79753301])"
3028,10512,"array([2.91503461, 5.39793766])"
3029,7569,"array([3.79656945, 5.42472297])"
3030,7570,"array([3.78521936, 5.48666411])"
3031,7571,"array([3.77676432, 5.43580559])"
3032,7572,"array([3.79337669, 5.51208362])"
3033,7573,"array([3.80949082, 5.48251895])"
3034,7574,"array([3.81708498, 5.43878365])"
3035,8441,"array([3.38035844, 4.95926518])"
3036,8442,"array([3.24323448, 5.05723083])"
3037,7577,"array([3.53342924, 5.8919096 ])"
3038,7578,"array([3.68309404, 5.51716223])"
3039,7579,"array([4.07399649, 5.87958474])"
3040,7580,"array([3.87244679, 5.88306941])"
3041,7581,"array([3.65068551, 5.84829216])"
3042,7582,"array([3.56007298, 6.0337569 ])"
3043,10513,"array([3.2087423 , 5.48497833])"
3044,10514,"array([3.15216532, 5.88000358])"
3045,7585,"array([3.97950765, 5.81891268])"
3046,5836,"array([2.9412521 , 6.46579525])"
3047,7586,"array([3.80861445, 5.73593576])"
3048,8445,"array([3.2452015 , 5.09944839])"
3049,5839,"array([2.83076389, 6.484639  ])"
3050,10515,"array([3.30996736, 5.66925117])"
3051,7589,"array([3.42558659, 4.8396591 ])"
3052,7590,"array([3.60095765, 5.36076773])"
3053,3053,"array([2.86050104, 5.97966062])"
3054,8447,"array([3.58628715, 5.17500301])"
3055,8448,"array([3.78977506, 5.270716  ])"
3056,3056,"array([3.47442171, 5.73174328])"
3057,10516,"array([3.26788481, 5.39669378])"
3058,3058,"array([3.53819346, 4.98202527])"
3059,5846,"array([3.0887306 , 6.41246939])"
3060,7594,"array([3.53088268, 5.62056429])"
3061,8450,"array([3.14877994, 4.95358893])"
3062,8451,"array([2.87798428, 5.25892564])"
3063,8452,"array([3.70236498, 5.41403142])"
3064,3064,"array([3.05977853, 5.80143633])"
3065,10840,"array([3.11764668, 5.77028375])"
3066,3066,"array([3.11517934, 5.36462761])"
3067,8454,"array([3.49055353, 5.19425748])"
3068,8455,"array([3.64855363, 4.97849875])"
3069,8456,"array([3.07487997, 4.97568265])"
3070,5855,"array([2.58026276, 5.81606068])"
3071,5856,"array([3.07970063, 5.6687923 ])"
3072,8457,"array([3.43433481, 5.23205107])"
3073,7603,"array([3.85587861, 5.95408901])"
3074,7604,"array([3.9911326 , 5.78870529])"
3075,7605,"array([3.87168088, 5.84095433])"
3076,10518,"array([2.94531639, 5.407408  ])"
3077,7607,"array([3.84335942, 5.85357099])"
3078,8459,"array([3.30774675, 5.02096013])"
3079,3079,"array([3.61194779, 5.67170771])"
3080,3080,"array([3.40776401, 5.81221301])"
3081,3081,"array([3.46932658, 5.64771839])"
3082,8460,"array([3.38314989, 5.14006316])"
3083,10519,"array([2.45650209, 5.31611998])"
3084,10520,"array([2.61525392, 5.10720515])"
3085,7612,"array([4.04504987, 5.91265817])"
3086,7613,"array([3.82904782, 5.65867309])"
3087,8463,"array([3.3829909 , 4.80994987])"
3088,8464,"array([3.84368654, 4.82097038])"
3089,7616,"array([3.68174604, 5.24219271])"
3090,5872,"array([2.84394243, 5.82294155])"
3091,8465,"array([3.34012085, 5.26789361])"
3092,7618,"array([3.54683031, 5.5783424 ])"
3093,10699,"array([3.29758901, 5.77495134])"
3094,10700,"array([3.47130842, 5.62823984])"
3095,7621,"array([3.5506585 , 6.16982012])"
3096,8468,"array([3.70431157, 5.06115402])"
3097,7623,"array([3.71031368, 5.77679697])"
3098,8469,"array([3.57194702, 4.80997104])"
3099,5881,"array([2.60037968, 5.84333054])"
3100,8470,"array([3.73940671, 5.13994731])"
3101,7626,"array([3.52717149, 6.21981842])"
3102,10933,"array([2.9821293 , 5.23515343])"
3103,8472,"array([3.45440204, 4.92896998])"
3104,3104,"array([3.08452581, 5.23880433])"
3105,7629,"array([3.56266155, 5.96428422])"
3106,8473,"array([3.35111911, 5.07761935])"
3107,7631,"array([4.0482679 , 5.95313503])"
3108,7632,"array([3.91237789, 5.9333415 ])"
3109,7633,"array([3.03086067, 5.30773306])"
3110,3110,"array([2.84189842, 5.56224158])"
3111,3111,"array([3.15110386, 5.25225192])"
3112,3112,"array([2.7799429 , 5.67970887])"
3113,3113,"array([3.08853577, 5.82097198])"
3114,7634,"array([4.08478787, 5.57781684])"
3115,7635,"array([3.98293998, 5.76096858])"
3116,10702,"array([2.94661644, 5.60916309])"
3117,7637,"array([3.59756268, 5.75883042])"
3118,8475,"array([4.29334882, 4.84348678])"
3119,8476,"array([3.83032666, 5.12253332])"
3120,8477,"array([3.23138132, 4.87577839])"
3121,10796,"array([3.24896412, 5.57593226])"
3122,7642,"array([3.66123687, 5.53832246])"
3123,7643,"array([3.6918506 , 5.87438368])"
3124,7644,"array([3.8321476 , 5.97137576])"
3125,10797,"array([2.79351355, 5.45949052])"
3126,10891,"array([3.39905573, 5.67785404])"
3127,10799,"array([3.02530852, 5.17678387])"
3128,3128,"array([2.7177826 , 5.77712544])"
3129,10707,"array([3.2942062 , 5.84216315])"
3130,3130,"array([3.33367787, 5.36544134])"
3131,8483,"array([3.64262678, 5.11745126])"
3132,3132,"array([3.3919845 , 5.48723096])"
3133,7650,"array([3.68313416, 6.05936602])"
3134,7651,"array([3.51286726, 5.86227536])"
3135,7652,"array([3.95196829, 5.82520292])"
3136,3136,"array([2.60229835, 5.93708113])"
3137,8484,"array([3.74758526, 5.03483243])"
3138,7654,"array([3.85472277, 5.64698984])"
3139,8485,"array([4.30018936, 4.81123283])"
3140,7656,"array([3.64363175, 6.0292647 ])"
3141,7657,"array([3.78766483, 5.7195391 ])"
3142,3142,"array([3.34329232, 6.13218609])"
3143,8486,"array([3.57592684, 4.61671319])"
3144,3144,"array([3.31497025, 5.1774539 ])"
3145,8487,"array([3.61135093, 4.88860071])"
3146,3146,"array([3.07040159, 4.9111946 ])"
3147,10530,"array([3.62586049, 5.26055173])"
3148,3148,"array([2.62075046, 5.88286063])"
3149,3149,"array([3.35487451, 5.65188779])"
3150,3150,"array([3.31612459, 5.54821247])"
3151,10531,"array([3.85138383, 5.58497828])"
3152,3152,"array([2.86851433, 5.63960683])"
3153,10708,"array([3.02777996, 5.40137284])"
3154,7663,"array([3.83375306, 5.73543425])"
3155,10533,"array([3.43951372, 5.4071845 ])"
3156,5922,"array([2.47215629, 5.61217042])"
3157,10534,"array([3.07462527, 5.22424276])"
3158,8493,"array([3.34400499, 5.00497   ])"
3159,7667,"array([3.71192687, 5.70714325])"
3160,8494,"array([3.49847357, 5.15188907])"
3161,5927,"array([2.93919031, 5.95290787])"
3162,10535,"array([3.2817525 , 5.31447834])"
3163,8496,"array([4.05161084, 5.22940318])"
3164,8497,"array([3.56197152, 5.06843721])"
3165,8498,"array([3.84389305, 5.31487887])"
3166,8499,"array([3.85699885, 5.23516023])"
3167,10536,"array([3.10713569, 5.38350585])"
3168,10537,"array([3.01221885, 5.53318878])"
3169,10538,"array([3.10571724, 6.03517681])"
3170,10800,"array([2.89830981, 5.55989961])"
3171,8504,"array([3.90186889, 5.25386013])"
3172,10710,"array([2.75739742, 5.46609877])"
3173,8506,"array([4.32948564, 4.84561276])"
3174,8507,"array([3.58895114, 5.43509803])"
3175,10541,"array([3.32047072, 5.65506968])"
3176,8509,"array([3.70667867, 5.96726354])"
3177,8510,"array([4.26021998, 4.83238571])"
3178,8511,"array([3.85682945, 5.07347663])"
3179,8512,"array([3.37256134, 4.74961969])"
3180,7687,"array([3.43433174, 5.81406571])"
3181,8513,"array([2.58364283, 5.70023571])"
3182,8514,"array([3.55778452, 5.09267263])"
3183,8515,"array([3.97633552, 5.51096905])"
3184,8516,"array([3.53321103, 4.76568054])"
3185,8517,"array([3.16582589, 5.15205448])"
3186,5952,"array([3.10523706, 5.07192767])"
3187,10711,"array([2.78708369, 5.72942391])"
3188,7694,"array([3.62712552, 5.77969375])"
3189,10543,"array([3.06190663, 5.07497256])"
3190,7696,"array([3.59416036, 5.82552961])"
3191,5957,"array([2.90627899, 5.95511498])"
3192,10801,"array([3.18255102, 5.8022372 ])"
3193,10545,"array([2.59711793, 5.73225727])"
3194,10843,"array([3.20502425, 5.28634824])"
3195,10935,"array([3.00819846, 5.75767699])"
3196,10804,"array([3.22254069, 5.73293186])"
3197,8525,"array([3.40412765, 4.92996685])"
3198,8526,"array([3.83162054, 5.07646943])"
3199,10549,"array([2.95116287, 5.50425317])"
3200,8528,"array([3.52826769, 5.22835168])"
3201,8529,"array([3.75192987, 5.48332796])"
3202,8530,"array([3.57673062, 4.52400665])"
3203,7708,"array([3.74367606, 6.1614941 ])"
3204,10932,"array([2.65242509, 5.43142246])"
3205,8532,"array([3.18882515, 5.07869945])"
3206,8533,"array([4.10218048, 5.33879046])"
3207,8534,"array([2.86854484, 5.38326196])"
3208,3208,"array([3.67579403, 4.79675018])"
3209,7713,"array([3.57747593, 5.99656229])"
3210,8535,"array([3.302553  , 5.04766189])"
3211,10717,"array([3.43598143, 5.627192  ])"
3212,10552,"array([2.84478084, 5.35970033])"
3213,10553,"array([3.02801686, 5.56559944])"
3214,7718,"array([3.82232759, 5.91842989])"
3215,3215,"array([3.53753415, 5.06108906])"
3216,3216,"array([3.32033008, 5.15298977])"
3217,8539,"array([3.50433547, 5.26750675])"
3218,3218,"array([3.42888158, 5.3900497 ])"
3219,3219,"array([3.5013082 , 4.44145002])"
3220,3220,"array([3.35780588, 5.24296437])"
3221,3221,"array([3.12164166, 4.81120413])"
3222,8540,"array([3.61672327, 4.79761501])"
3223,7721,"array([3.95718418, 5.78924518])"
3224,10554,"array([2.85915438, 6.07044558])"
3225,3225,"array([2.86525995, 5.22634427])"
3226,8542,"array([3.73677949, 4.87242072])"
3227,8543,"array([3.90726567, 5.12392143])"
3228,3228,"array([3.41217887, 5.01247471])"
3229,7725,"array([3.30509648, 5.63450046])"
3230,3230,"array([3.31651171, 4.85919526])"
3231,7726,"array([3.33237857, 5.81570917])"
3232,7727,"array([3.74301944, 5.51218877])"
3233,3233,"array([3.38565383, 4.93787969])"
3234,8544,"array([3.82793575, 5.18153372])"
3235,3235,"array([4.04033874, 5.64742291])"
3236,10718,"array([3.39249716, 5.76128075])"
3237,10719,"array([2.73034581, 5.60751514])"
3238,3238,"array([3.19887429, 4.83458804])"
3239,3239,"array([3.95726655, 5.17526441])"
3240,3240,"array([3.49792995, 4.66741798])"
3241,7731,"array([2.92452696, 5.32481696])"
3242,3242,"array([3.4352278 , 4.94056471])"
3243,3243,"array([3.38331846, 5.39035141])"
3244,3244,"array([3.26808309, 5.05307698])"
3245,3245,"array([3.30891837, 5.22203338])"
3246,3246,"array([3.25717118, 5.07982892])"
3247,10868,"array([3.20781474, 5.23870063])"
3248,3248,"array([3.45785107, 4.96563488])"
3249,3249,"array([3.39597774, 5.10003352])"
3250,10721,"array([3.05360513, 5.58288691])"
3251,3251,"array([3.48734341, 5.26679939])"
3252,3252,"array([3.79857768, 4.81052539])"
3253,3253,"array([3.96438956, 5.20381794])"
3254,3254,"array([3.7447226 , 5.00866484])"
3255,3255,"array([3.67043122, 4.9491309 ])"
3256,3256,"array([3.59545792, 4.94865449])"
3257,3257,"array([3.39561203, 5.17524576])"
3258,3258,"array([3.21143787, 4.91356556])"
3259,3259,"array([3.31493071, 5.31873557])"
3260,3260,"array([3.75526835, 5.55022352])"
3261,3261,"array([3.77633017, 4.85125953])"
3262,3262,"array([3.59144858, 5.19762754])"
3263,7734,"array([2.98760171, 5.06590379])"
3264,3264,"array([3.13542281, 5.0840685 ])"
3265,3265,"array([3.66364954, 5.09040253])"
3266,7735,"array([3.3733461 , 5.52255971])"
3267,3267,"array([4.04935414, 5.13106572])"
3268,3268,"array([3.52389935, 5.26285913])"
3269,3269,"array([3.48648109, 4.79535724])"
3270,7736,"array([3.31577057, 5.95009345])"
3271,7737,"array([3.06523168, 5.68756837])"
3272,3272,"array([3.78284921, 4.89383444])"
3273,3273,"array([3.85010824, 5.15956106])"
3274,10559,"array([3.11570635, 5.61026257])"
3275,7739,"array([3.20586168, 5.26745727])"
3276,7740,"array([2.96510179, 5.45259287])"
3277,3277,"array([3.19104947, 4.81135311])"
3278,3278,"array([3.49372718, 4.9172894 ])"
3279,7741,"array([2.85736031, 5.32829133])"
3280,7742,"array([2.97621312, 5.72212036])"
3281,8550,"array([3.20084276, 5.05159608])"
3282,8551,"array([3.46379719, 5.484316  ])"
3283,10807,"array([3.09424789, 5.22497316])"
3284,8553,"array([3.39767341, 5.12361739])"
3285,10561,"array([3.19989169, 5.5895891 ])"
3286,3286,"array([3.32120659, 5.20808034])"
3287,7748,"array([3.21954558, 5.80095539])"
3288,10562,"array([3.03667804, 5.47121781])"
3289,7750,"array([3.09787945, 5.34988844])"
3290,7751,"array([2.69784442, 5.60400788])"
3291,3291,"array([3.37523545, 4.91332858])"
3292,3292,"array([3.30212214, 5.32480917])"
3293,7752,"array([2.80031389, 5.77182822])"
3294,7753,"array([2.6470613 , 5.73206851])"
3295,7754,"array([3.15518777, 5.43868451])"
3296,8556,"array([4.31166474, 4.90693896])"
3297,7756,"array([2.94991985, 5.70822392])"
3298,7757,"array([3.3653389 , 5.60776319])"
3299,10563,"array([3.20439568, 5.6828237 ])"
3300,3300,"array([3.50565708, 5.23016198])"
3301,3301,"array([3.2691742 , 4.76163432])"
3302,3302,"array([3.33450947, 5.07096192])"
3303,3303,"array([3.27845704, 5.08206293])"
3304,3304,"array([3.78589091, 5.06013347])"
3305,3305,"array([3.63495089, 5.04746243])"
3306,3306,"array([3.47552347, 5.03998055])"
3307,3307,"array([3.20509464, 4.54035487])"
3308,3308,"array([3.63145268, 4.915157  ])"
3309,7759,"array([3.47741553, 5.75105891])"
3310,7760,"array([3.31485123, 5.57272924])"
3311,10564,"array([3.13361687, 5.47425308])"
3312,3312,"array([4.04848743, 5.27649888])"
3313,3313,"array([3.35844175, 5.09411481])"
3314,3314,"array([3.51366742, 4.47289054])"
3315,3315,"array([3.99496505, 4.91194767])"
3316,3316,"array([4.01356671, 5.09775727])"
3317,10847,"array([3.3323703 , 6.18520353])"
3318,8560,"array([3.59545333, 4.8266832 ])"
3319,3319,"array([3.92125558, 4.7269981 ])"
3320,3320,"array([3.44135399, 5.31827492])"
3321,10724,"array([2.83407484, 5.37854591])"
3322,7765,"array([3.08482485, 5.08294318])"
3323,3323,"array([3.67422269, 4.55852628])"
3324,3324,"array([3.60444216, 5.09514883])"
3325,3325,"array([3.70547462, 4.94783045])"
3326,3326,"array([3.89664597, 4.89844985])"
3327,3327,"array([3.19160736, 5.10520863])"
3328,3328,"array([3.43443455, 5.26052862])"
3329,3329,"array([3.17387161, 5.28051437])"
3330,3330,"array([3.51344773, 4.9639666 ])"
3331,10725,"array([3.38075256, 5.6232472 ])"
3332,3332,"array([3.07797958, 4.62417595])"
3333,3333,"array([3.50277629, 5.21520093])"
3334,3334,"array([3.3248109 , 5.00683364])"
